,V1,V2
11103,4818,4818
11104,4818,4417
11105,4819,4819
11106,4820,4820
11107,4820,4059
11108,4820,4073
11109,4820,4982
11110,4821,4821
11111,4821,5578
11112,4822,4822
11113,4823,4823
11114,4823,5556
11115,4823,4532
11116,4823,4345
11117,4824,4824
11118,4825,4825
11119,4826,4826
11120,4826,4806
11121,4827,4827
11122,4828,4828
11123,4829,4829
11124,4829,4211
11125,4830,4830
11126,4831,4831
11127,4831,5729
11128,4831,3874
11129,4831,4889
11130,4832,4832
11131,4832,5744
11132,4833,4833
11133,4834,4834
11134,4834,3416
11135,4835,4835
11136,4836,4836
11137,4837,4837
11138,4837,5409
11139,4837,4903
11140,4838,4838
11141,4838,4889
11142,4839,4839
11143,4840,4840
11144,4840,3474
11145,4840,4154
11146,4840,5438
11147,4841,4841
11148,4842,4842
11149,4842,4915
11150,4842,3477
11151,4843,4843
11152,4843,3865
11153,4843,5143
11154,4843,4774
11155,4843,5111
11156,4844,4844
11157,4844,5217
11158,4844,4885
11159,4844,5476
11160,4845,4845
11161,4846,4846
11162,4846,4343
11163,4846,4386
11164,4847,4847
11165,4848,4848
11166,4849,4849
11167,4849,4131
11168,4850,4850
11169,4850,4883
11170,4850,4189
11171,4850,3412
11172,4851,4851
11173,4852,4852
11174,4852,4221
11175,4853,4853
11176,4853,4042
11177,4853,5678
11178,4853,4686
11179,4853,4738
11180,4854,4854
11181,4854,5076
11182,4854,5736
11183,4854,3379
11184,4855,4855
11185,4855,5535
11186,4855,3696
11187,4856,4856
11188,4856,5488
11189,4856,4052
11190,4857,4857
11191,4857,4718
11192,4857,5413
11193,4858,4858
11194,4858,5458
11195,4859,4859
11196,4859,3622
11197,4860,4860
11198,4861,4861
11199,4861,4149
11200,4861,3444
11201,4862,4862
11202,4862,2770
11203,4862,3917
11204,4863,4863
11205,4863,3835
11206,4864,4864
11207,4864,4062
11208,4864,3746
11209,4864,5656
11210,4865,4865
11211,4866,4866
11212,4866,3595
11213,4866,4425
11214,4866,3579
11215,4867,4867
11216,4867,4937
11217,4867,4697
11218,4868,4868
11219,4868,5445
11220,4868,5628
11221,4869,4869
11222,4870,4870
11223,4870,5895
11224,4870,5851
11225,4871,4871
11226,4871,5079
11227,4871,5885
11228,4871,5914
11229,4871,3693
11230,4872,4872
11231,4872,4557
11232,4873,4873
11233,4873,4931
11234,4873,4816
11235,4873,4938
11236,4874,4874
11237,4875,4875
11238,4876,4876
11239,4876,4243
11240,4876,3662
11241,4877,4877
11242,4877,3410
11243,4878,4878
11244,4878,3454
11245,4879,4879
11246,4879,4101
11247,4880,4880
11248,4880,5391
11249,4880,5597
11250,4881,4881
11251,4881,5683
11252,4882,4882
11253,4882,4197
11254,4882,4459
11255,4882,4927
11256,4883,4883
11257,4883,3412
11258,4883,4850
11259,4883,4191
11260,4884,4884
11261,4884,5097
11262,4884,4058
11263,4885,4885
11264,4885,4844
11265,4885,3804
11266,4885,3528
11267,4886,4886
11268,4886,3818
11269,4886,4043
11270,4887,4887
11271,4887,4687
11272,4887,3532
11273,4887,4142
11274,4887,5175
11275,4888,4888
11276,4888,4922
11277,4888,5478
11278,4889,4889
11279,4889,4838
11280,4889,3559
11281,4889,5404
11282,4889,4831
11283,4890,4890
11284,4890,5595
11285,4891,4891
11286,4891,5297
11287,4892,4892
11288,4893,4893
11289,4893,4116
11290,4894,4894
11291,4894,4436
11292,4894,3986
11293,4894,4937
11294,4895,4895
11295,4896,4896
11296,4896,5465
11297,4896,5700
11298,4896,4146
11299,4896,4141
11300,4897,4897
11301,4897,3760
11302,4897,4171
11303,4898,4898
11304,4899,4899
11305,4899,5061
11306,4900,4900
11307,4900,5486
11308,4900,3750
11309,4901,4901
11310,4901,3674
11311,4901,3922
11312,4901,4806
11313,4902,4902
11314,4902,4727
11315,4902,4721
11316,4902,5443
11317,4903,4903
11318,4903,5363
11319,4903,4837
11320,4904,4904
11321,4904,4451
11322,4904,5913
11323,4905,4905
11324,4905,4721
11325,4906,4906
11326,4906,3497
11327,4906,3413
11328,4907,4907
11329,4907,3681
11330,4907,4429
11331,4908,4908
11332,4908,4692
11333,4909,4909
11334,4909,4152
11335,4910,4910
11336,4910,5591
11337,4910,5689
11338,4910,5479
11339,4911,4911
11340,4911,3673
11341,4912,4912
11342,4912,5551
11343,4912,3497
11344,4913,4913
11345,4913,3590
11346,4913,3741
11347,4914,4914
11348,4914,4419
11349,4914,5393
11350,4915,4915
11351,4915,5147
11352,4915,5084
11353,4916,4916
11354,4916,5505
11355,4917,4917
11356,4917,5413
11357,4917,4995
11358,4918,4918
11359,4918,3536
11360,4919,4919
11361,4920,4920
11362,4920,3751
11363,4920,5864
11364,4921,4921
11365,4921,5555
11366,4922,4922
11367,4923,4923
11368,4923,4479
11369,4923,4762
11370,4924,4924
11371,4924,3867
11372,4924,4751
11373,4925,4925
11374,4926,4926
11375,4927,4927
11376,4927,4882
11377,4928,4928
11378,4928,4148
11379,4928,4666
11380,4929,4929
11381,4929,4328
11382,4930,4930
11383,4930,4132
11384,4931,4931
11385,4931,4396
11386,4931,4873
11387,4931,5567
11388,4932,4932
11389,4932,4324
11390,4933,4933
11391,4933,4260
11392,4933,3782
11393,4933,5517
11394,4934,4934
11395,4934,3671
11396,4935,4935
11397,4935,4174
11398,4935,3476
11399,4936,4936
11400,4937,4937
11401,4937,4436
11402,4937,4697
11403,4937,4894
11404,4938,4938
11405,4938,4816
11406,4938,719
11407,4938,4873
11408,4938,5735
11409,4939,4939
11410,4940,4940
11411,4940,5479
11412,4941,4941
11413,4941,4051
11414,4942,4942
11415,4942,3395
11416,4943,4943
11417,4944,4944
11418,4944,3585
11419,4944,4085
11420,4944,3654
11421,4945,4945
11422,4945,3621
11423,4945,5175
11424,4946,4946
11425,4947,4947
11426,4947,5126
11427,4948,4948
11428,4949,4949
11429,4949,4782
11430,4949,4283
11431,4950,4950
11432,4951,4951
11433,4951,4207
11434,4951,3420
11435,4951,3916
11436,4951,3530
11437,4952,4952
11438,4952,4127
11439,4952,4997
11440,4953,4953
11441,4954,4954
11442,4954,3614
11443,4955,4955
11444,4955,5794
11445,4956,4956
11446,4956,3655
11447,4957,4957
11448,4958,4958
11449,4958,4474
11450,4959,4959
11451,4960,4960
11452,4960,3789
11453,4960,4420
11454,4960,4517
11455,4961,4961
11456,4962,4962
11457,4962,4250
11458,4962,3385
11459,4963,4963
11460,4963,3414
11461,4963,3426
11462,4964,4964
11463,4964,746
11464,4964,5146
11465,4964,2707
11466,4964,3917
11467,4965,4965
11468,4965,1566
11469,4965,70
11470,4966,4966
11471,4966,3265
11472,4967,4967
11473,4968,4968
11474,4968,4137
11475,4968,3459
11476,4968,3656
11477,4969,4969
11478,4970,4970
11479,4970,4386
11480,4970,2133
11481,4971,4971
11482,4971,4510
11483,4972,4972
11484,4973,4973
11485,4973,5019
11486,4973,4321
11487,4974,4974
11488,4974,5710
11489,4974,3838
11490,4974,4567
11491,4975,4975
11492,4976,4976
11493,4977,4977
11494,4977,4256
11495,4978,4978
11496,4978,3429
11497,4978,5525
11498,4979,4979
11499,4980,4980
11500,4980,5071
11501,4981,4981
11502,4982,4982
11503,4982,4059
11504,4982,4820
11505,4983,4983
11506,4983,5086
11507,4983,3584
11508,4984,4984
11509,4985,4985
11510,4985,3754
11511,4985,5115
11512,4986,4986
11513,4986,4431
11514,4986,4722
11515,4987,4987
11516,4987,4320
11517,4988,4988
11518,4989,4989
11519,4990,4990
11520,4991,4991
11521,4992,4992
11522,4992,4247
11523,4992,3479
11524,4992,3533
11525,4993,4993
11526,4993,4151
11527,4993,4696
11528,4994,4994
11529,4994,5506
11530,4995,4995
11531,4995,5811
11532,4995,3619
11533,4995,4917
11534,4996,4996
11535,4997,4997
11536,4997,5568
11537,4997,4952
11538,4997,5392
11539,4998,4998
11540,4999,4999
11541,4999,3393
11542,5000,5000
11543,5000,4160
11544,5000,3917
11545,5000,1328
11546,5000,2707
11547,5001,5001
11548,5001,4801
11549,5001,4383
11550,5001,3779
11551,5001,3912
11552,5002,5002
11553,5002,1119
11554,5003,5003
11555,5003,4514
11556,5004,5004
11557,5004,5476
11558,5004,3585
11559,5005,5005
11560,5005,5531
11561,5005,3585
11562,5006,5006
11563,5007,5007
11564,5007,4298
11565,5008,5008
11566,5008,3753
11567,5008,5512
11568,5008,3758
11569,5008,3665
11570,5009,5009
11571,5009,3652
11572,5010,5010
11573,5011,5011
11574,5011,5598
11575,5011,4602
11576,5012,5012
11577,5012,3385
11578,5013,5013
11579,5013,5744
11580,5013,3995
11581,5013,3716
11582,5014,5014
11583,5015,5015
11584,5015,3843
11585,5016,5016
11586,5017,5017
11587,5018,5018
11588,5019,5019
11589,5019,4973
11590,5020,5020
11591,5020,5152
11592,5021,5021
11593,5021,3596
11594,5021,4695
11595,5021,5104
11596,5022,5022
11597,5022,4295
11598,5022,4059
11599,5023,5023
11600,5024,5024
11601,5024,5667
11602,5024,4277
11603,5024,5059
11604,5025,5025
11605,5025,4596
11606,5026,5026
11607,5026,3600
11608,5027,5027
11609,5027,4432
11610,5027,3428
11611,5027,3667
11612,5028,5028
11613,5028,5688
11614,5028,3415
11615,5029,5029
11616,5030,5030
11617,5030,5352
11618,5031,5031
11619,5031,4109
11620,5032,5032
11621,5033,5033
11622,5033,3726
11623,5033,4570
11624,5033,5363
11625,5034,5034
11626,5035,5035
11627,5035,4057
11628,5035,4269
11629,5036,5036
11630,5036,6758
11631,5037,5037
11632,5038,5038
11633,5038,3376
11634,5039,5039
11635,5039,5666
11636,5039,4485
11637,5039,5670
11638,5040,5040
11639,5040,5130
11640,5040,5677
11641,5041,5041
11642,5041,4182
11643,5041,3435
11644,5042,5042
11645,5042,3510
11646,5042,4151
11647,5043,5043
11648,5044,5044
11649,5044,4842
11650,5044,4935
11651,5045,5045
11652,5046,5046
11653,5047,5047
11654,5047,5874
11655,5047,4590
11656,5048,5048
11657,5049,5049
11658,5049,5889
11659,5049,5848
11660,5050,5050
11661,5050,4333
11662,5051,5051
11663,5052,5052
11664,5053,5053
11665,5053,5284
11666,5054,5054
11667,5055,5055
11668,5055,3720
11669,5055,4162
11670,5056,5056
11671,5056,3706
11672,5057,5057
11673,5057,5824
11674,5057,5486
11675,5057,3748
11676,5057,4095
11677,5058,5058
11678,5059,5059
11679,5059,5884
11680,5059,5024
11681,5059,5582
11682,5059,5430
11683,5060,5060
11684,5060,4545
11685,5061,5061
11686,5061,4899
11687,5061,3397
11688,5062,5062
11689,5062,3413
11690,5063,5063
11691,5063,4557
11692,5064,5064
11693,5064,5491
11694,5064,4737
11695,5065,5065
11696,5065,5437
11697,5065,3649
11698,5066,5066
11699,5066,4006
11700,5067,5067
11701,5067,4511
11702,5067,5244
11703,5068,5068
11704,5068,3792
11705,5068,4344
11706,5068,3582
11707,5069,5069
11708,5070,5070
11709,5071,5071
11710,5072,5072
11711,5072,4811
11712,5072,4088
11713,5073,5073
11714,5073,5421
11715,5074,5074
11716,5074,5402
11717,5075,5075
11718,5075,3625
11719,5075,4113
11720,5076,5076
11721,5076,4854
11722,5076,3379
11723,5076,5615
11724,5077,5077
11725,5077,4437
11726,5078,5078
11727,5078,4406
11728,5079,5079
11729,5079,3810
11730,5079,4871
11731,5079,5436
11732,5080,5080
11733,5080,3532
11734,5080,3474
11735,5080,4295
11736,5081,5081
11737,5082,5082
11738,5083,5083
11739,5083,5913
11740,5084,5084
11741,5084,4915
11742,5085,5085
11743,5085,4296
11744,5086,5086
11745,5086,3536
11746,5086,4427
11747,5087,5087
11748,5087,3603
11749,5088,5088
11750,5088,4602
11751,5088,3959
11752,5089,5089
11753,5090,5090
11754,5090,5519
11755,5091,5091
11756,5092,5092
11757,5092,5388
11758,5092,4691
11759,5092,5507
11760,5092,4170
11761,5093,5093
11762,5094,5094
11763,5094,4425
11764,5095,5095
11765,5095,5593
11766,5095,5040
11767,5095,3546
11768,5096,5096
11769,5097,5097
11770,5097,4884
11771,5097,3511
11772,5098,5098
11773,5099,5099
11774,5099,5848
11775,5100,5100
11776,5100,5247
11777,5101,5101
11778,5101,3996
11779,5102,5102
11780,5102,3512
11781,5102,4161
11782,5103,5103
11783,5103,4150
11784,5104,5104
11785,5104,5193
11786,5104,5021
11787,5105,5105
11788,5105,5792
11789,5105,3627
11790,5105,4701
11791,5106,5106
11792,5107,5107
11793,5108,5108
11794,5109,5109
11795,5110,5110
11796,5110,4431
11797,5111,5111
11798,5111,4521
11799,5111,4843
11800,5112,5112
11801,5113,5113
11802,5114,5114
11803,5114,5811
11804,5115,5115
11805,5115,4985
11806,5116,5116
11807,5117,5117
11808,5117,3684
11809,5118,5118
11810,5118,5535
11811,5119,5119
11812,5120,5120
11813,5120,5431
11814,5120,4076
11815,5121,5121
11816,5121,5201
11817,5121,4567
11818,5121,4261
11819,5121,3569
11820,5122,5122
11821,5122,5640
11822,5123,5123
11823,5123,3592
11824,5124,5124
11825,5125,5125
11826,5125,3936
11827,5125,5648
11828,5125,4499
11829,5125,3988
11830,5126,5126
11831,5126,4947
11832,5127,5127
11833,5127,3381
11834,5128,5128
11835,5128,4086
11836,5128,5281
11837,5129,5129
11838,5129,4224
11839,5130,5130
11840,5130,5040
11841,5131,5131
11842,5131,3865
11843,5131,5531
11844,5132,5132
11845,5133,5133
11846,5133,3672
11847,5134,5134
11848,5135,5135
11849,5136,5136
11850,5136,3597
11851,5137,5137
11852,5137,5610
11853,5137,4224
11854,5138,5138
11855,5138,3578
11856,5139,5139
11857,5139,5544
11858,5140,5140
11859,5141,5141
11860,5141,3728
11861,5141,5986
11862,5142,5142
11863,5142,4747
11864,5143,5143
11865,5143,4843
11866,5143,3865
11867,5144,5144
11868,5144,4139
11869,5144,5770
11870,5144,5682
11871,5145,5145
11872,5145,3686
11873,5145,5711
11874,5146,5146
11875,5146,4964
11876,5146,3917
11877,5147,5147
11878,5147,4915
11879,5147,4192
11880,5147,4123
11881,5148,5148
11882,5148,3806
11883,5149,5149
11884,5149,291
11885,5149,4870
11886,5150,5150
11887,5151,5151
11888,5151,5717
11889,5152,5152
11890,5152,5020
11891,5153,5153
11892,5154,5154
11893,5155,5155
11894,5155,4642
11895,5156,5156
11896,5157,5157
11897,5157,4271
11898,5158,5158
11899,5158,3847
11900,5158,4644
11901,5159,5159
11902,5159,5808
11903,5160,5160
11904,5160,3993
11905,5161,5161
11906,5161,5526
11907,5162,5162
11908,5163,5163
11909,5163,5706
11910,5164,5164
11911,5165,5165
11912,5165,5261
11913,5165,5332
11914,5166,5166
11915,5166,3560
11916,5166,4086
11917,5167,5167
11918,5167,3691
11919,5168,5168
11920,5168,5218
11921,5168,4506
11922,5168,3459
11923,5169,5169
11924,5169,5862
11925,5170,5170
11926,5170,4695
11927,5170,4265
11928,5171,5171
11929,5172,5172
11930,5172,5202
11931,5172,3475
11932,5172,4469
11933,5173,5173
11934,5173,5526
11935,5174,5174
11936,5175,5175
11937,5175,4142
11938,5175,4945
11939,5175,4887
11940,5175,4116
11941,5176,5176
11942,5176,3178
11943,5177,5177
11944,5178,5178
11945,5178,5506
11946,5179,5179
11947,5179,4327
11948,5180,5180
11949,5181,5181
11950,5181,3847
11951,5181,3884
11952,5181,5741
11953,5182,5182
11954,5182,4629
11955,5182,4178
11956,5183,5183
11957,5184,5184
11958,5184,3560
11959,5185,5185
11960,5185,4466
11961,5186,5186
11962,5186,3972
11963,5187,5187
11964,5188,5188
11965,5188,3740
11966,5189,5189
11967,5189,5607
11968,5189,4752
11969,5189,3375
11970,5190,5190
11971,5190,5463
11972,5190,4394
11973,5191,5191
11974,5191,3721
11975,5192,5192
11976,5192,4518
11977,5193,5193
11978,5193,5104
11979,5194,5194
11980,5195,5195
11981,5195,5589
11982,5196,5196
11983,5197,5197
11984,5198,5198
11985,5199,5199
11986,5199,5497
11987,5200,5200
11988,5201,5201
11989,5201,5121
11990,5201,4567
11991,5201,5022
11992,5202,5202
11993,5202,5172
11994,5202,3475
11995,5202,3452
11996,5202,4300
11997,5203,5203
11998,5204,5204
11999,5205,5205
12000,5206,5206
12001,5206,4966
12002,5207,5207
12003,5208,5208
12004,5209,5209
12005,5209,5507
12006,5209,4148
12007,5209,5441
12008,5210,5210
12009,5211,5211
12010,5211,4799
12011,5212,5212
12012,5212,3447
12013,5212,5642
12014,5212,3993
12015,5213,5213
12016,5213,4124
12017,5214,5214
12018,5214,4663
12019,5215,5215
12020,5216,5216
12021,5216,5178
12022,5217,5217
12023,5217,4844
12024,5218,5218
12025,5218,5831
12026,5218,5168
12027,5219,5219
12028,5220,5220
12029,5221,5221
12030,5222,5222
12031,5222,4867
12032,5223,5223
12033,5223,4608
12034,5224,5224
12035,5225,5225
12036,5226,5226
12037,5226,5586
12038,5227,5227
12039,5227,3546
12040,5228,5228
12041,5228,5857
12042,5228,3827
12043,5229,5229
12044,5229,4073
12045,5229,3573
12046,5230,5230
12047,5231,5231
12048,5232,5232
12049,5233,5233
12050,5234,5234
12051,5234,3636
12052,5235,5235
12053,5235,5367
12054,5235,3411
12055,5235,5612
12056,5236,5236
12057,5236,5993
12058,5237,5237
12059,5238,5238
12060,5239,5239
12061,5239,4342
12062,5240,5240
12063,5241,5241
12064,5241,4956
12065,5242,5242
12066,5242,4492
12067,5242,3974
12068,5242,3924
12069,5243,5243
12070,5244,5244
12071,5244,4573
12072,5244,5067
12073,5245,5245
12074,5246,5246
12075,5246,5735
12076,5246,4816
12077,5247,5247
12078,5247,5100
12079,5247,3757
12080,5247,5626
12081,5248,5248
12082,5249,5249
12083,5249,3660
12084,5249,3864
12085,5249,4009
12086,5250,5250
12087,5250,3670
12088,5250,3809
12089,5251,5251
12090,5251,5263
12091,5251,3523
12092,5252,5252
12093,5253,5253
12094,5253,4460
12095,5254,5254
12096,5255,5255
12097,5256,5256
12098,5256,3915
12099,5257,5257
12100,5257,3799
12101,5257,5833
12102,5258,5258
12103,5258,4316
12104,5259,5259
12105,5259,4299
12106,5259,5320
12107,5259,4251
12108,5260,5260
12109,5260,5931
12110,5261,5261
12111,5262,5262
12112,5262,5198
12113,5263,5263
12114,5263,3523
12115,5263,5722
12116,5263,5251
12117,5264,5264
12118,5265,5265
12119,5266,5266
12120,5267,5267
12121,5268,5268
12122,5269,5269
12123,5270,5270
12124,5270,3742
12125,5270,4656
12126,5271,5271
12127,5272,5272
12128,5273,5273
12129,5273,4653
12130,5273,5783
12131,5273,4499
12132,5274,5274
12133,5274,4634
12134,5274,4665
12135,5275,5275
12136,5276,5276
12137,5276,6009
12138,5277,5277
12139,5278,5278
12140,5279,5279
12141,5279,5226
12142,5279,4860
12143,5280,5280
12144,5281,5281
12145,5281,5128
12146,5281,4086
12147,5282,5282
12148,5282,4624
12149,5282,3934
12150,5283,5283
12151,5283,5853
12152,5283,3956
12153,5283,4625
12154,5284,5284
12155,5284,5053
12156,5285,5285
12157,5285,3888
12158,5286,5286
12159,5286,5226
12160,5287,5287
12161,5288,5288
12162,5289,5289
12163,5289,5930
12164,5290,5290
12165,5290,4585
12166,5290,5860
12167,5290,5331
12168,5291,5291
12169,5291,5949
12170,5291,3988
12171,5292,5292
12172,5292,5660
12173,5292,4293
12174,5292,5920
12175,5293,5293
12176,5293,5331
12177,5294,5294
12178,5294,4005
12179,5294,3961
12180,5295,5295
12181,5296,5296
12182,5297,5297
12183,5297,4891
12184,5298,5298
12185,5298,3909
12186,5299,5299
12187,5300,5300
12188,5300,5975
12189,5301,5301
12190,5301,4795
12191,5302,5302
12192,5303,5303
12193,5304,5304
12194,5305,5305
12195,5305,5995
12196,5306,5306
12197,5307,5307
12198,5308,5308
12199,5309,5309
12200,5310,5310
12201,5310,6015
12202,5311,5311
12203,5311,5283
12204,5312,5312
12205,5312,5873
12206,5313,5313
12207,5313,5327
12208,5313,1726
12209,5313,4653
12210,5314,5314
12211,5315,5315
12212,5316,5316
12213,5317,5317
12214,5318,5318
12215,5318,5881
12216,5319,5319
12217,5320,5320
12218,5320,4040
12219,5320,2645
12220,5320,5943
12221,5320,5259
12222,5321,5321
12223,5322,5322
12224,5322,5327
12225,5322,5272
12226,5323,5323
12227,5323,3992
12228,5323,4641
12229,5324,5324
12230,5324,2684
12231,5325,5325
12232,5326,5326
12233,5327,5327
12234,5327,5910
12235,5328,5328
12236,5329,5329
12237,5329,4673
12238,5330,5330
12239,5330,4568
12240,5330,3729
12241,5331,5331
12242,5331,5293
12243,5331,5860
12244,5331,5910
12245,5331,5290
12246,5332,5332
12247,5332,2838
12248,5332,3981
12249,5332,4549
12250,5332,5165
12251,5333,5333
12252,5334,5334
12253,5334,5340
12254,5334,7068
12255,5335,5335
12256,5336,5336
12257,5337,5337
12258,5337,4034
12259,5338,5338
12260,5339,5339
12261,5340,5340
12262,5340,5334
12263,5340,2016
12264,5340,2260
12265,5340,6482
12266,5341,5341
12267,5342,5342
12268,5343,5343
12269,5343,4674
12270,5343,4317
12271,5344,5344
12272,5345,5345
12273,5346,5346
12274,5347,5347
12275,5347,4632
12276,5347,4908
12277,5348,5348
12278,5349,5349
12279,5350,5350
12280,5350,2864
12281,5351,5351
12282,5351,4683
12283,5352,5352
12284,5353,5353
12285,5353,3851
12286,5354,5354
12287,5354,3387
12288,5354,5444
12289,5354,4066
12290,5355,5355
12291,5356,5356
12292,5356,4560
12293,5357,5357
12294,5357,5546
12295,5357,5773
12296,5358,5358
12297,5358,3410
12298,5358,1091
12299,5359,5359
12300,5360,5360
12301,5360,3463
12302,5361,5361
12303,5361,4787
12304,5362,5362
12305,5362,3609
12306,5362,4764
12307,5362,4814
12308,5363,5363
12309,5363,4903
12310,5363,4283
12311,5363,5033
12312,5364,5364
12313,5364,5760
12314,5365,5365
12315,5366,5366
12316,5366,3562
12317,5366,4566
12318,5366,5385
12319,5366,5521
12320,5367,5367
12321,5367,4049
12322,5367,5235
12323,5367,3411
12324,5367,5406
12325,5368,5368
12326,5368,4044
12327,5368,3600
12328,5369,5369
12329,5369,5697
12330,5370,5370
12331,5371,5371
12332,5371,3407
12333,5372,5372
12334,5372,4356
12335,5373,5373
12336,5373,5881
12337,5374,5374
12338,5374,5521
12339,5374,5509
12340,5374,4398
12341,5374,3980
12342,5375,5375
12343,5375,4102
12344,5375,4083
12345,5375,3465
12346,5376,5376
12347,5377,5377
12348,5377,4081
12349,5377,3416
12350,5378,5378
12351,5378,3448
12352,5378,5551
12353,5378,4749
12354,5379,5379
12355,5379,3763
12356,5379,5444
12357,5379,4110
12358,5380,5380
12359,5380,3556
12360,5380,3691
12361,5380,4222
12362,5381,5381
12363,5382,5382
12364,5382,5539
12365,5383,5383
12366,5383,4137
12367,5383,3641
12368,5384,5384
12369,5385,5385
12370,5385,5541
12371,5385,5366
12372,5386,5386
12373,5386,4193
12374,5386,3591
12375,5387,5387
12376,5388,5388
12377,5388,5092
12378,5389,5389
12379,5389,4046
12380,5390,5390
12381,5390,3451
12382,5390,3746
12383,5391,5391
12384,5391,5548
12385,5391,4880
12386,5391,3767
12387,5392,5392
12388,5392,4997
12389,5393,5393
